match_source,match_external_id,team,minute,period
datahub-football-data,laliga-2024-2025-2025-01-25-ath-madrid-villarreal,Villarreal,17,primera
datahub-football-data,laliga-2024-2025-2025-01-25-mallorca-betis,Betis,9,primera
datahub-football-data,laliga-2024-2025-2025-01-25-sevilla-espanol,Sevilla,6,primera
datahub-football-data,laliga-2024-2025-2025-01-25-sevilla-espanol,Espanol,90,segunda
datahub-football-data,laliga-2024-2025-2025-01-25-valladolid-real-madrid,Real Madrid,74,segunda
datahub-football-data,laliga-2024-2025-2025-01-25-valladolid-real-madrid,Real Madrid,83,segunda
datahub-football-data,laliga-2024-2025-2025-01-25-valladolid-real-madrid,Real Madrid,90,segunda
datahub-football-data,laliga-2024-2025-2025-01-26-barcelona-valencia,Barcelona,9,primera
datahub-football-data,laliga-2024-2025-2025-01-26-barcelona-valencia,Barcelona,20,primera
datahub-football-data,laliga-2024-2025-2025-01-26-barcelona-valencia,Barcelona,38,primera
datahub-football-data,laliga-2024-2025-2025-01-26-barcelona-valencia,Barcelona,54,segunda
datahub-football-data,laliga-2024-2025-2025-01-26-barcelona-valencia,Barcelona,66,segunda
datahub-football-data,laliga-2024-2025-2025-01-26-barcelona-valencia,Barcelona,72,segunda
datahub-football-data,laliga-2024-2025-2025-01-26-barcelona-valencia,Barcelona,81,segunda
datahub-football-data,laliga-2024-2025-2025-01-26-barcelona-valencia,Valencia,88,segunda
datahub-football-data,laliga-2024-2025-2025-01-26-sociedad-getafe,Getafe,63,segunda
datahub-football-data,laliga-2024-2025-2025-01-26-sociedad-getafe,Getafe,74,segunda
datahub-football-data,laliga-2024-2025-2025-01-26-sociedad-getafe,Getafe,83,segunda
datahub-football-data,laliga-2024-2025-2025-01-26-vallecano-girona,Vallecano,7,primera
datahub-football-data,laliga-2024-2025-2025-01-26-vallecano-girona,Vallecano,84,segunda
datahub-football-data,laliga-2024-2025-2025-01-26-vallecano-girona,Girona,86,segunda
datahub-football-data,laliga-2024-2025-2025-01-27-alaves-celta,Alaves,63,segunda
datahub-football-data,laliga-2024-2025-2025-01-27-alaves-celta,Celta,74,segunda
datahub-football-data,laliga-2024-2025-2025-01-31-leganes-vallecano,Vallecano,81,segunda
datahub-football-data,laliga-2024-2025-2025-02-01-ath-madrid-mallorca,Ath Madrid,72,segunda
datahub-football-data,laliga-2024-2025-2025-02-01-ath-madrid-mallorca,Ath Madrid,81,segunda
datahub-football-data,laliga-2024-2025-2025-02-01-espanol-real-madrid,Espanol,82,segunda
datahub-football-data,laliga-2024-2025-2025-02-01-villarreal-valladolid,Villarreal,17,primera
datahub-football-data,laliga-2024-2025-2025-02-01-villarreal-valladolid,Villarreal,29,primera
datahub-football-data,laliga-2024-2025-2025-02-01-villarreal-valladolid,Villarreal,39,primera
datahub-football-data,laliga-2024-2025-2025-02-01-villarreal-valladolid,Villarreal,55,segunda
datahub-football-data,laliga-2024-2025-2025-02-01-villarreal-valladolid,Villarreal,62,segunda
datahub-football-data,laliga-2024-2025-2025-02-01-villarreal-valladolid,Valladolid,73,segunda
datahub-football-data,laliga-2024-2025-2025-02-02-barcelona-alaves,Barcelona,39,primera
datahub-football-data,laliga-2024-2025-2025-02-02-betis-ath-bilbao,Betis,10,primera
datahub-football-data,laliga-2024-2025-2025-02-02-betis-ath-bilbao,Betis,16,primera
datahub-football-data,laliga-2024-2025-2025-02-02-betis-ath-bilbao,Ath Bilbao,28,primera
datahub-football-data,laliga-2024-2025-2025-02-02-betis-ath-bilbao,Ath Bilbao,38,primera
datahub-football-data,laliga-2024-2025-2025-02-02-osasuna-sociedad,Osasuna,8,primera
datahub-football-data,laliga-2024-2025-2025-02-02-osasuna-sociedad,Osasuna,19,primera
datahub-football-data,laliga-2024-2025-2025-02-02-osasuna-sociedad,Sociedad,87,segunda
datahub-football-data,laliga-2024-2025-2025-02-02-valencia-celta,Valencia,18,primera
datahub-football-data,laliga-2024-2025-2025-02-02-valencia-celta,Valencia,30,primera
datahub-football-data,laliga-2024-2025-2025-02-02-valencia-celta,Celta,40,primera
datahub-football-data,laliga-2024-2025-2025-02-03-girona-las-palmas,Girona,63,segunda
datahub-football-data,laliga-2024-2025-2025-02-03-girona-las-palmas,Girona,74,segunda
datahub-football-data,laliga-2024-2025-2025-02-03-girona-las-palmas,Las Palmas,83,segunda
datahub-football-data,laliga-2024-2025-2025-02-07-vallecano-valladolid,Vallecano,87,segunda
datahub-football-data,laliga-2024-2025-2025-02-08-ath-bilbao-girona,Ath Bilbao,17,primera
datahub-football-data,laliga-2024-2025-2025-02-08-ath-bilbao-girona,Ath Bilbao,29,primera
datahub-football-data,laliga-2024-2025-2025-02-08-ath-bilbao-girona,Ath Bilbao,39,primera
datahub-football-data,laliga-2024-2025-2025-02-08-celta-betis,Celta,51,segunda
datahub-football-data,laliga-2024-2025-2025-02-08-celta-betis,Celta,63,segunda
datahub-football-data,laliga-2024-2025-2025-02-08-celta-betis,Celta,74,segunda
datahub-football-data,laliga-2024-2025-2025-02-08-celta-betis,Betis,83,segunda
datahub-football-data,laliga-2024-2025-2025-02-08-celta-betis,Betis,90,segunda
datahub-football-data,laliga-2024-2025-2025-02-08-las-palmas-villarreal,Las Palmas,9,primera
datahub-football-data,laliga-2024-2025-2025-02-08-las-palmas-villarreal,Villarreal,20,primera
datahub-football-data,laliga-2024-2025-2025-02-08-las-palmas-villarreal,Villarreal,88,segunda
datahub-football-data,laliga-2024-2025-2025-02-08-real-madrid-ath-madrid,Real Madrid,55,segunda
datahub-football-data,laliga-2024-2025-2025-02-08-real-madrid-ath-madrid,Ath Madrid,62,segunda
datahub-football-data,laliga-2024-2025-2025-02-09-alaves-getafe,Getafe,54,segunda
datahub-football-data,laliga-2024-2025-2025-02-09-sevilla-barcelona,Sevilla,38,primera
datahub-football-data,laliga-2024-2025-2025-02-09-sevilla-barcelona,Barcelona,54,segunda
datahub-football-data,laliga-2024-2025-2025-02-09-sevilla-barcelona,Barcelona,66,segunda
datahub-football-data,laliga-2024-2025-2025-02-09-sevilla-barcelona,Barcelona,72,segunda
datahub-football-data,laliga-2024-2025-2025-02-09-sevilla-barcelona,Barcelona,81,segunda
datahub-football-data,laliga-2024-2025-2025-02-09-sociedad-espanol,Sociedad,72,segunda
datahub-football-data,laliga-2024-2025-2025-02-09-sociedad-espanol,Sociedad,81,segunda
datahub-football-data,laliga-2024-2025-2025-02-09-sociedad-espanol,Espanol,88,segunda
datahub-football-data,laliga-2024-2025-2025-02-09-valencia-leganes,Valencia,38,primera
datahub-football-data,laliga-2024-2025-2025-02-09-valencia-leganes,Valencia,54,segunda
datahub-football-data,laliga-2024-2025-2025-02-10-mallorca-osasuna,Mallorca,51,segunda
datahub-football-data,laliga-2024-2025-2025-02-10-mallorca-osasuna,Osasuna,63,segunda
datahub-football-data,laliga-2024-2025-2025-02-14-girona-getafe,Girona,64,segunda
datahub-football-data,laliga-2024-2025-2025-02-14-girona-getafe,Getafe,75,segunda
datahub-football-data,laliga-2024-2025-2025-02-14-girona-getafe,Getafe,84,segunda
datahub-football-data,laliga-2024-2025-2025-02-15-ath-madrid-celta,Ath Madrid,83,segunda
datahub-football-data,laliga-2024-2025-2025-02-15-ath-madrid-celta,Celta,90,segunda
datahub-football-data,laliga-2024-2025-2025-02-15-leganes-alaves,Leganes,7,primera
datahub-football-data,laliga-2024-2025-2025-02-15-leganes-alaves,Leganes,18,primera
datahub-football-data,laliga-2024-2025-2025-02-15-leganes-alaves,Leganes,30,primera
datahub-football-data,laliga-2024-2025-2025-02-15-leganes-alaves,Alaves,40,primera
datahub-football-data,laliga-2024-2025-2025-02-15-leganes-alaves,Alaves,51,segunda
datahub-football-data,laliga-2024-2025-2025-02-15-leganes-alaves,Alaves,63,segunda
datahub-football-data,laliga-2024-2025-2025-02-15-osasuna-real-madrid,Osasuna,62,segunda
datahub-football-data,laliga-2024-2025-2025-02-15-osasuna-real-madrid,Real Madrid,73,segunda
datahub-football-data,laliga-2024-2025-2025-02-15-villarreal-valencia,Villarreal,51,segunda
datahub-football-data,laliga-2024-2025-2025-02-15-villarreal-valencia,Valencia,63,segunda
datahub-football-data,laliga-2024-2025-2025-02-16-betis-sociedad,Betis,28,primera
datahub-football-data,laliga-2024-2025-2025-02-16-betis-sociedad,Betis,38,primera
datahub-football-data,laliga-2024-2025-2025-02-16-betis-sociedad,Betis,54,segunda
datahub-football-data,laliga-2024-2025-2025-02-16-espanol-ath-bilbao,Espanol,16,primera
datahub-football-data,laliga-2024-2025-2025-02-16-espanol-ath-bilbao,Ath Bilbao,28,primera
datahub-football-data,laliga-2024-2025-2025-02-16-mallorca-las-palmas,Mallorca,7,primera
datahub-football-data,laliga-2024-2025-2025-02-16-mallorca-las-palmas,Mallorca,18,primera
datahub-football-data,laliga-2024-2025-2025-02-16-mallorca-las-palmas,Mallorca,30,primera
datahub-football-data,laliga-2024-2025-2025-02-16-mallorca-las-palmas,Las Palmas,86,segunda
datahub-football-data,laliga-2024-2025-2025-02-16-valladolid-sevilla,Sevilla,62,segunda
datahub-football-data,laliga-2024-2025-2025-02-16-valladolid-sevilla,Sevilla,73,segunda
datahub-football-data,laliga-2024-2025-2025-02-16-valladolid-sevilla,Sevilla,82,segunda
datahub-football-data,laliga-2024-2025-2025-02-16-valladolid-sevilla,Sevilla,89,segunda
datahub-football-data,laliga-2024-2025-2025-02-17-barcelona-vallecano,Barcelona,7,primera
datahub-football-data,laliga-2024-2025-2025-02-21-celta-osasuna,Celta,39,primera
datahub-football-data,laliga-2024-2025-2025-02-22-alaves-espanol,Espanol,89,segunda
datahub-football-data,laliga-2024-2025-2025-02-22-las-palmas-barcelona,Barcelona,75,segunda
datahub-football-data,laliga-2024-2025-2025-02-22-las-palmas-barcelona,Barcelona,84,segunda
datahub-football-data,laliga-2024-2025-2025-02-22-valencia-ath-madrid,Ath Madrid,28,primera
datahub-football-data,laliga-2024-2025-2025-02-22-valencia-ath-madrid,Ath Madrid,38,primera
datahub-football-data,laliga-2024-2025-2025-02-22-valencia-ath-madrid,Ath Madrid,54,segunda
datahub-football-data,laliga-2024-2025-2025-02-22-vallecano-villarreal,Villarreal,80,segunda
datahub-football-data,laliga-2024-2025-2025-02-23-ath-bilbao-valladolid,Ath Bilbao,7,primera
datahub-football-data,laliga-2024-2025-2025-02-23-ath-bilbao-valladolid,Ath Bilbao,18,primera
datahub-football-data,laliga-2024-2025-2025-02-23-ath-bilbao-valladolid,Ath Bilbao,30,primera
datahub-football-data,laliga-2024-2025-2025-02-23-ath-bilbao-valladolid,Ath Bilbao,40,primera
datahub-football-data,laliga-2024-2025-2025-02-23-ath-bilbao-valladolid,Ath Bilbao,51,segunda
datahub-football-data,laliga-2024-2025-2025-02-23-ath-bilbao-valladolid,Ath Bilbao,63,segunda
datahub-football-data,laliga-2024-2025-2025-02-23-ath-bilbao-valladolid,Ath Bilbao,74,segunda
datahub-football-data,laliga-2024-2025-2025-02-23-ath-bilbao-valladolid,Valladolid,86,segunda
datahub-football-data,laliga-2024-2025-2025-02-23-getafe-betis,Getafe,9,primera
datahub-football-data,laliga-2024-2025-2025-02-23-getafe-betis,Betis,20,primera
datahub-football-data,laliga-2024-2025-2025-02-23-getafe-betis,Betis,88,segunda
datahub-football-data,laliga-2024-2025-2025-02-23-real-madrid-girona,Real Madrid,40,primera
datahub-football-data,laliga-2024-2025-2025-02-23-real-madrid-girona,Real Madrid,51,segunda
datahub-football-data,laliga-2024-2025-2025-02-23-sociedad-leganes,Sociedad,37,primera
datahub-football-data,laliga-2024-2025-2025-02-23-sociedad-leganes,Sociedad,53,segunda
datahub-football-data,laliga-2024-2025-2025-02-23-sociedad-leganes,Sociedad,65,segunda
datahub-football-data,laliga-2024-2025-2025-02-24-sevilla-mallorca,Sevilla,83,segunda
datahub-football-data,laliga-2024-2025-2025-02-24-sevilla-mallorca,Mallorca,90,segunda
datahub-football-data,laliga-2024-2025-2025-02-28-valladolid-las-palmas,Valladolid,18,primera
datahub-football-data,laliga-2024-2025-2025-02-28-valladolid-las-palmas,Las Palmas,30,primera
datahub-football-data,laliga-2024-2025-2025-03-01-ath-madrid-ath-bilbao,Ath Madrid,64,segunda
datahub-football-data,laliga-2024-2025-2025-03-01-betis-real-madrid,Betis,10,primera
datahub-football-data,laliga-2024-2025-2025-03-01-betis-real-madrid,Betis,16,primera
datahub-football-data,laliga-2024-2025-2025-03-01-betis-real-madrid,Real Madrid,28,primera
datahub-football-data,laliga-2024-2025-2025-03-01-girona-celta,Girona,7,primera
datahub-football-data,laliga-2024-2025-2025-03-01-girona-celta,Girona,18,primera
datahub-football-data,laliga-2024-2025-2025-03-01-girona-celta,Celta,84,segunda
datahub-football-data,laliga-2024-2025-2025-03-01-girona-celta,Celta,86,segunda
datahub-football-data,laliga-2024-2025-2025-03-01-vallecano-sevilla,Vallecano,40,primera
datahub-football-data,laliga-2024-2025-2025-03-01-vallecano-sevilla,Sevilla,51,segunda
datahub-football-data,laliga-2024-2025-2025-03-02-barcelona-sociedad,Barcelona,10,primera
datahub-football-data,laliga-2024-2025-2025-03-02-barcelona-sociedad,Barcelona,16,primera
datahub-football-data,laliga-2024-2025-2025-03-02-barcelona-sociedad,Barcelona,28,primera
datahub-football-data,laliga-2024-2025-2025-03-02-barcelona-sociedad,Barcelona,38,primera
datahub-football-data,laliga-2024-2025-2025-03-02-leganes-getafe,Leganes,86,segunda
datahub-football-data,laliga-2024-2025-2025-03-02-mallorca-alaves,Mallorca,37,primera
datahub-football-data,laliga-2024-2025-2025-03-02-mallorca-alaves,Alaves,53,segunda
datahub-football-data,laliga-2024-2025-2025-03-02-osasuna-valencia,Osasuna,7,primera
datahub-football-data,laliga-2024-2025-2025-03-02-osasuna-valencia,Osasuna,18,primera
datahub-football-data,laliga-2024-2025-2025-03-02-osasuna-valencia,Osasuna,64,segunda
datahub-football-data,laliga-2024-2025-2025-03-02-osasuna-valencia,Valencia,75,segunda
datahub-football-data,laliga-2024-2025-2025-03-02-osasuna-valencia,Valencia,84,segunda
datahub-football-data,laliga-2024-2025-2025-03-02-osasuna-valencia,Valencia,86,segunda
datahub-football-data,laliga-2024-2025-2025-03-08-alaves-villarreal,Alaves,40,primera
datahub-football-data,laliga-2024-2025-2025-03-08-celta-leganes,Celta,52,segunda
datahub-football-data,laliga-2024-2025-2025-03-08-celta-leganes,Celta,64,segunda
datahub-football-data,laliga-2024-2025-2025-03-08-celta-leganes,Leganes,75,segunda
datahub-football-data,laliga-2024-2025-2025-03-08-valencia-valladolid,Valencia,64,segunda
datahub-football-data,laliga-2024-2025-2025-03-08-valencia-valladolid,Valencia,75,segunda
datahub-football-data,laliga-2024-2025-2025-03-08-valencia-valladolid,Valladolid,84,segunda
datahub-football-data,laliga-2024-2025-2025-03-09-ath-bilbao-mallorca,Ath Bilbao,51,segunda
datahub-football-data,laliga-2024-2025-2025-03-09-ath-bilbao-mallorca,Mallorca,63,segunda
datahub-football-data,laliga-2024-2025-2025-03-09-betis-las-palmas,Betis,87,segunda
datahub-football-data,laliga-2024-2025-2025-03-09-getafe-ath-madrid,Getafe,29,primera
datahub-football-data,laliga-2024-2025-2025-03-09-getafe-ath-madrid,Getafe,39,primera
datahub-football-data,laliga-2024-2025-2025-03-09-getafe-ath-madrid,Ath Madrid,55,segunda
datahub-football-data,laliga-2024-2025-2025-03-09-real-madrid-vallecano,Real Madrid,17,primera
datahub-football-data,laliga-2024-2025-2025-03-09-real-madrid-vallecano,Real Madrid,29,primera
datahub-football-data,laliga-2024-2025-2025-03-09-real-madrid-vallecano,Vallecano,39,primera
datahub-football-data,laliga-2024-2025-2025-03-09-sociedad-sevilla,Sevilla,30,primera
datahub-football-data,laliga-2024-2025-2025-03-10-espanol-girona,Espanol,36,primera
datahub-football-data,laliga-2024-2025-2025-03-10-espanol-girona,Girona,52,segunda
datahub-football-data,laliga-2024-2025-2025-03-14-las-palmas-alaves,Las Palmas,39,primera
datahub-football-data,laliga-2024-2025-2025-03-14-las-palmas-alaves,Las Palmas,55,segunda
datahub-football-data,laliga-2024-2025-2025-03-14-las-palmas-alaves,Alaves,62,segunda
datahub-football-data,laliga-2024-2025-2025-03-14-las-palmas-alaves,Alaves,73,segunda
datahub-football-data,laliga-2024-2025-2025-03-15-girona-valencia,Girona,55,segunda
datahub-football-data,laliga-2024-2025-2025-03-15-girona-valencia,Valencia,62,segunda
datahub-football-data,laliga-2024-2025-2025-03-15-mallorca-espanol,Mallorca,73,segunda
datahub-football-data,laliga-2024-2025-2025-03-15-mallorca-espanol,Mallorca,82,segunda
datahub-football-data,laliga-2024-2025-2025-03-15-mallorca-espanol,Espanol,89,segunda
datahub-football-data,laliga-2024-2025-2025-03-15-valladolid-celta,Celta,10,primera
datahub-football-data,laliga-2024-2025-2025-03-15-villarreal-real-madrid,Villarreal,7,primera
datahub-football-data,laliga-2024-2025-2025-03-15-villarreal-real-madrid,Real Madrid,84,segunda
datahub-football-data,laliga-2024-2025-2025-03-15-villarreal-real-madrid,Real Madrid,86,segunda
datahub-football-data,laliga-2024-2025-2025-03-16-ath-madrid-barcelona,Ath Madrid,8,primera
datahub-football-data,laliga-2024-2025-2025-03-16-ath-madrid-barcelona,Ath Madrid,19,primera
datahub-football-data,laliga-2024-2025-2025-03-16-ath-madrid-barcelona,Barcelona,31,primera
datahub-football-data,laliga-2024-2025-2025-03-16-ath-madrid-barcelona,Barcelona,36,primera
datahub-football-data,laliga-2024-2025-2025-03-16-ath-madrid-barcelona,Barcelona,52,segunda
datahub-football-data,laliga-2024-2025-2025-03-16-ath-madrid-barcelona,Barcelona,87,segunda
datahub-football-data,laliga-2024-2025-2025-03-16-leganes-betis,Leganes,10,primera
datahub-football-data,laliga-2024-2025-2025-03-16-leganes-betis,Leganes,16,primera
datahub-football-data,laliga-2024-2025-2025-03-16-leganes-betis,Betis,28,primera
datahub-football-data,laliga-2024-2025-2025-03-16-leganes-betis,Betis,38,primera
datahub-football-data,laliga-2024-2025-2025-03-16-leganes-betis,Betis,89,segunda
datahub-football-data,laliga-2024-2025-2025-03-16-osasuna-getafe,Osasuna,66,segunda
datahub-football-data,laliga-2024-2025-2025-03-16-osasuna-getafe,Getafe,72,segunda
datahub-football-data,laliga-2024-2025-2025-03-16-osasuna-getafe,Getafe,81,segunda
datahub-football-data,laliga-2024-2025-2025-03-16-sevilla-ath-bilbao,Ath Bilbao,52,segunda
datahub-football-data,laliga-2024-2025-2025-03-16-vallecano-sociedad,Vallecano,9,primera
datahub-football-data,laliga-2024-2025-2025-03-16-vallecano-sociedad,Vallecano,20,primera
datahub-football-data,laliga-2024-2025-2025-03-16-vallecano-sociedad,Sociedad,27,primera
datahub-football-data,laliga-2024-2025-2025-03-16-vallecano-sociedad,Sociedad,37,primera
datahub-football-data,laliga-2024-2025-2025-03-27-barcelona-osasuna,Barcelona,75,segunda
datahub-football-data,laliga-2024-2025-2025-03-27-barcelona-osasuna,Barcelona,84,segunda
datahub-football-data,laliga-2024-2025-2025-03-27-barcelona-osasuna,Barcelona,86,segunda
datahub-football-data,laliga-2024-2025-2025-03-29-alaves-vallecano,Vallecano,31,primera
datahub-football-data,laliga-2024-2025-2025-03-29-alaves-vallecano,Vallecano,36,primera
datahub-football-data,laliga-2024-2025-2025-03-29-espanol-ath-madrid,Espanol,39,primera
datahub-football-data,laliga-2024-2025-2025-03-29-espanol-ath-madrid,Ath Madrid,55,segunda
datahub-football-data,laliga-2024-2025-2025-03-29-real-madrid-leganes,Real Madrid,8,primera
datahub-football-data,laliga-2024-2025-2025-03-29-real-madrid-leganes,Real Madrid,19,primera
datahub-football-data,laliga-2024-2025-2025-03-29-real-madrid-leganes,Real Madrid,76,segunda
datahub-football-data,laliga-2024-2025-2025-03-29-real-madrid-leganes,Leganes,80,segunda
datahub-football-data,laliga-2024-2025-2025-03-29-real-madrid-leganes,Leganes,87,segunda
datahub-football-data,laliga-2024-2025-2025-03-29-sociedad-valladolid,Sociedad,73,segunda
datahub-football-data,laliga-2024-2025-2025-03-29-sociedad-valladolid,Sociedad,82,segunda
datahub-football-data,laliga-2024-2025-2025-03-29-sociedad-valladolid,Valladolid,89,segunda
datahub-football-data,laliga-2024-2025-2025-03-30-barcelona-girona,Barcelona,39,primera
datahub-football-data,laliga-2024-2025-2025-03-30-barcelona-girona,Barcelona,55,segunda
datahub-football-data,laliga-2024-2025-2025-03-30-barcelona-girona,Barcelona,62,segunda
datahub-football-data,laliga-2024-2025-2025-03-30-barcelona-girona,Barcelona,73,segunda
datahub-football-data,laliga-2024-2025-2025-03-30-barcelona-girona,Girona,82,segunda
datahub-football-data,laliga-2024-2025-2025-03-30-betis-sevilla,Betis,9,primera
datahub-football-data,laliga-2024-2025-2025-03-30-betis-sevilla,Betis,20,primera
datahub-football-data,laliga-2024-2025-2025-03-30-betis-sevilla,Sevilla,88,segunda
datahub-football-data,laliga-2024-2025-2025-03-30-getafe-villarreal,Getafe,17,primera
datahub-football-data,laliga-2024-2025-2025-03-30-getafe-villarreal,Villarreal,29,primera
datahub-football-data,laliga-2024-2025-2025-03-30-getafe-villarreal,Villarreal,39,primera
datahub-football-data,laliga-2024-2025-2025-03-30-valencia-mallorca,Valencia,16,primera
datahub-football-data,laliga-2024-2025-2025-03-31-celta-las-palmas,Celta,36,primera
datahub-football-data,laliga-2024-2025-2025-03-31-celta-las-palmas,Las Palmas,52,segunda
datahub-football-data,laliga-2024-2025-2025-04-04-vallecano-espanol,Espanol,7,primera
datahub-football-data,laliga-2024-2025-2025-04-04-vallecano-espanol,Espanol,18,primera
datahub-football-data,laliga-2024-2025-2025-04-04-vallecano-espanol,Espanol,30,primera
datahub-football-data,laliga-2024-2025-2025-04-04-vallecano-espanol,Espanol,40,primera
datahub-football-data,laliga-2024-2025-2025-04-05-barcelona-betis,Barcelona,73,segunda
datahub-football-data,laliga-2024-2025-2025-04-05-barcelona-betis,Betis,82,segunda
datahub-football-data,laliga-2024-2025-2025-04-05-girona-alaves,Alaves,16,primera
datahub-football-data,laliga-2024-2025-2025-04-05-mallorca-celta,Mallorca,6,primera
datahub-football-data,laliga-2024-2025-2025-04-05-mallorca-celta,Celta,17,primera
datahub-football-data,laliga-2024-2025-2025-04-05-mallorca-celta,Celta,29,primera
datahub-football-data,laliga-2024-2025-2025-04-05-real-madrid-valencia,Real Madrid,7,primera
datahub-football-data,laliga-2024-2025-2025-04-05-real-madrid-valencia,Valencia,18,primera
datahub-football-data,laliga-2024-2025-2025-04-05-real-madrid-valencia,Valencia,86,segunda
datahub-football-data,laliga-2024-2025-2025-04-06-las-palmas-sociedad,Las Palmas,6,primera
datahub-football-data,laliga-2024-2025-2025-04-06-las-palmas-sociedad,Sociedad,74,segunda
datahub-football-data,laliga-2024-2025-2025-04-06-las-palmas-sociedad,Sociedad,83,segunda
datahub-football-data,laliga-2024-2025-2025-04-06-las-palmas-sociedad,Sociedad,90,segunda
datahub-football-data,laliga-2024-2025-2025-04-06-sevilla-ath-madrid,Sevilla,9,primera
datahub-football-data,laliga-2024-2025-2025-04-06-sevilla-ath-madrid,Ath Madrid,20,primera
datahub-football-data,laliga-2024-2025-2025-04-06-sevilla-ath-madrid,Ath Madrid,27,primera
datahub-football-data,laliga-2024-2025-2025-04-06-valladolid-getafe,Getafe,62,segunda
datahub-football-data,laliga-2024-2025-2025-04-06-valladolid-getafe,Getafe,73,segunda
datahub-football-data,laliga-2024-2025-2025-04-06-valladolid-getafe,Getafe,82,segunda
datahub-football-data,laliga-2024-2025-2025-04-06-valladolid-getafe,Getafe,89,segunda
datahub-football-data,laliga-2024-2025-2025-04-07-leganes-osasuna,Leganes,38,primera
datahub-football-data,laliga-2024-2025-2025-04-07-leganes-osasuna,Osasuna,54,segunda
datahub-football-data,laliga-2024-2025-2025-04-11-valencia-sevilla,Valencia,66,segunda
datahub-football-data,laliga-2024-2025-2025-04-12-celta-espanol,Espanol,19,primera
datahub-football-data,laliga-2024-2025-2025-04-12-celta-espanol,Espanol,31,primera
datahub-football-data,laliga-2024-2025-2025-04-12-getafe-las-palmas,Getafe,36,primera
datahub-football-data,laliga-2024-2025-2025-04-12-getafe-las-palmas,Las Palmas,52,segunda
datahub-football-data,laliga-2024-2025-2025-04-12-getafe-las-palmas,Las Palmas,64,segunda
datahub-football-data,laliga-2024-2025-2025-04-12-getafe-las-palmas,Las Palmas,75,segunda
datahub-football-data,laliga-2024-2025-2025-04-12-leganes-barcelona,Barcelona,65,segunda
datahub-football-data,laliga-2024-2025-2025-04-12-sociedad-mallorca,Mallorca,19,primera
datahub-football-data,laliga-2024-2025-2025-04-12-sociedad-mallorca,Mallorca,31,primera
datahub-football-data,laliga-2024-2025-2025-04-13-alaves-real-madrid,Real Madrid,19,primera
datahub-football-data,laliga-2024-2025-2025-04-13-ath-bilbao-vallecano,Ath Bilbao,29,primera
datahub-football-data,laliga-2024-2025-2025-04-13-ath-bilbao-vallecano,Ath Bilbao,39,primera
datahub-football-data,laliga-2024-2025-2025-04-13-ath-bilbao-vallecano,Ath Bilbao,55,segunda
datahub-football-data,laliga-2024-2025-2025-04-13-ath-bilbao-vallecano,Vallecano,62,segunda
datahub-football-data,laliga-2024-2025-2025-04-13-betis-villarreal,Betis,65,segunda
datahub-football-data,laliga-2024-2025-2025-04-13-betis-villarreal,Villarreal,76,segunda
datahub-football-data,laliga-2024-2025-2025-04-13-betis-villarreal,Villarreal,80,segunda
datahub-football-data,laliga-2024-2025-2025-04-13-osasuna-girona,Osasuna,9,primera
datahub-football-data,laliga-2024-2025-2025-04-13-osasuna-girona,Osasuna,20,primera
datahub-football-data,laliga-2024-2025-2025-04-13-osasuna-girona,Girona,88,segunda
datahub-football-data,laliga-2024-2025-2025-04-14-ath-madrid-valladolid,Ath Madrid,37,primera
datahub-football-data,laliga-2024-2025-2025-04-14-ath-madrid-valladolid,Ath Madrid,53,segunda
datahub-football-data,laliga-2024-2025-2025-04-14-ath-madrid-valladolid,Ath Madrid,65,segunda
datahub-football-data,laliga-2024-2025-2025-04-14-ath-madrid-valladolid,Ath Madrid,76,segunda
datahub-football-data,laliga-2024-2025-2025-04-14-ath-madrid-valladolid,Valladolid,80,segunda
datahub-football-data,laliga-2024-2025-2025-04-14-ath-madrid-valladolid,Valladolid,87,segunda
datahub-football-data,laliga-2024-2025-2025-04-18-espanol-getafe,Espanol,29,primera
datahub-football-data,laliga-2024-2025-2025-04-19-barcelona-celta,Barcelona,9,primera
datahub-football-data,laliga-2024-2025-2025-04-19-barcelona-celta,Barcelona,20,primera
datahub-football-data,laliga-2024-2025-2025-04-19-barcelona-celta,Barcelona,27,primera
datahub-football-data,laliga-2024-2025-2025-04-19-barcelona-celta,Barcelona,37,primera
datahub-football-data,laliga-2024-2025-2025-04-19-barcelona-celta,Celta,53,segunda
datahub-football-data,laliga-2024-2025-2025-04-19-barcelona-celta,Celta,81,segunda
datahub-football-data,laliga-2024-2025-2025-04-19-barcelona-celta,Celta,88,segunda
datahub-football-data,laliga-2024-2025-2025-04-19-las-palmas-ath-madrid,Las Palmas,75,segunda
datahub-football-data,laliga-2024-2025-2025-04-19-vallecano-valencia,Vallecano,6,primera
datahub-football-data,laliga-2024-2025-2025-04-19-vallecano-valencia,Valencia,17,primera
datahub-football-data,laliga-2024-2025-2025-04-20-real-madrid-ath-bilbao,Real Madrid,31,primera
datahub-football-data,laliga-2024-2025-2025-04-20-sevilla-alaves,Sevilla,38,primera
datahub-football-data,laliga-2024-2025-2025-04-20-sevilla-alaves,Alaves,54,segunda
datahub-football-data,laliga-2024-2025-2025-04-20-valladolid-osasuna,Valladolid,6,primera
datahub-football-data,laliga-2024-2025-2025-04-20-valladolid-osasuna,Valladolid,17,primera
datahub-football-data,laliga-2024-2025-2025-04-20-valladolid-osasuna,Osasuna,29,primera
